Seed,Match outcome,Winner,Loser,Winner score,Loser score,Game points,Deck closed,Closer,Closure points,CockyBot marriages,CockyBot trump exchanges,CockyBot won after closing,Trumps when closing,Non-trumps when closing,Tricks won after closing,RandBot RNG Seed
918,CockyBot beat RandBot,CockyBot,RandBot,105,0,3,False,None,N/A,2,1,False,N/A,N/A,N/A,20918
919,CockyBot beat RandBot,CockyBot,RandBot,77,48,1,False,None,N/A,1,1,False,N/A,N/A,N/A,20919
920,RandBot beat CockyBot,RandBot,CockyBot,73,47,1,False,None,N/A,0,0,False,N/A,N/A,N/A,20920
921,RandBot beat CockyBot,RandBot,CockyBot,63,52,2,True,RandBot,14,1,0,False,N/A,N/A,N/A,20921
922,CockyBot beat RandBot,CockyBot,RandBot,67,19,2,False,None,N/A,0,0,False,N/A,N/A,N/A,20922
923,CockyBot beat RandBot,CockyBot,RandBot,52,14,3,True,RandBot,0,0,0,False,N/A,N/A,N/A,20923
924,CockyBot beat RandBot,CockyBot,RandBot,73,27,2,False,None,N/A,1,1,False,N/A,N/A,N/A,20924
925,CockyBot beat RandBot,CockyBot,RandBot,69,5,2,False,None,N/A,1,0,False,N/A,N/A,N/A,20925
926,CockyBot beat RandBot,CockyBot,RandBot,76,29,2,False,None,N/A,0,0,False,N/A,N/A,N/A,20926
927,RandBot beat CockyBot,RandBot,CockyBot,72,35,1,False,None,N/A,0,0,False,N/A,N/A,N/A,20927
928,CockyBot beat RandBot,CockyBot,RandBot,66,28,2,False,None,N/A,0,0,False,N/A,N/A,N/A,20928
929,RandBot beat CockyBot,RandBot,CockyBot,41,45,2,True,RandBot,5,0,1,False,N/A,N/A,N/A,20929
930,RandBot beat CockyBot,RandBot,CockyBot,77,43,1,False,None,N/A,0,0,False,N/A,N/A,N/A,20930
931,CockyBot beat RandBot,CockyBot,RandBot,69,0,3,False,None,N/A,1,0,False,N/A,N/A,N/A,20931
932,CockyBot beat RandBot,CockyBot,RandBot,73,19,2,False,None,N/A,1,0,False,N/A,N/A,N/A,20932
933,CockyBot beat RandBot,CockyBot,RandBot,72,0,3,False,None,N/A,0,0,False,N/A,N/A,N/A,20933
934,CockyBot beat RandBot,CockyBot,RandBot,67,26,2,False,None,N/A,0,0,False,N/A,N/A,N/A,20934
935,CockyBot beat RandBot,CockyBot,RandBot,67,5,2,False,None,N/A,0,1,False,N/A,N/A,N/A,20935
936,CockyBot beat RandBot,CockyBot,RandBot,73,14,2,False,None,N/A,0,1,False,N/A,N/A,N/A,20936
937,RandBot beat CockyBot,RandBot,CockyBot,75,45,1,False,None,N/A,0,0,False,N/A,N/A,N/A,20937
938,RandBot beat CockyBot,RandBot,CockyBot,80,60,1,False,None,N/A,1,0,False,N/A,N/A,N/A,20938
939,CockyBot beat RandBot,CockyBot,RandBot,66,5,2,False,None,N/A,0,0,False,N/A,N/A,N/A,20939
940,CockyBot beat RandBot,CockyBot,RandBot,73,0,3,False,None,N/A,1,1,False,N/A,N/A,N/A,20940
941,RandBot beat CockyBot,RandBot,CockyBot,69,0,3,True,RandBot,0,0,0,False,N/A,N/A,N/A,20941
942,CockyBot beat RandBot,CockyBot,RandBot,78,0,3,False,None,N/A,0,1,False,N/A,N/A,N/A,20942
943,CockyBot beat RandBot,CockyBot,RandBot,72,5,2,True,RandBot,5,0,0,False,N/A,N/A,N/A,20943
944,RandBot beat CockyBot,RandBot,CockyBot,60,60,1,False,None,N/A,0,0,False,N/A,N/A,N/A,20944
945,RandBot beat CockyBot,RandBot,CockyBot,66,40,1,False,None,N/A,0,0,False,N/A,N/A,N/A,20945
946,CockyBot beat RandBot,CockyBot,RandBot,81,0,3,False,None,N/A,1,1,False,N/A,N/A,N/A,20946
947,CockyBot beat RandBot,CockyBot,RandBot,49,26,3,True,RandBot,0,0,0,False,N/A,N/A,N/A,20947
948,RandBot beat CockyBot,RandBot,CockyBot,65,55,1,False,None,N/A,0,0,False,N/A,N/A,N/A,20948
949,CockyBot beat RandBot,CockyBot,RandBot,67,25,2,False,None,N/A,0,0,False,N/A,N/A,N/A,20949
950,RandBot beat CockyBot,RandBot,CockyBot,67,53,1,False,None,N/A,0,0,False,N/A,N/A,N/A,20950
951,CockyBot beat RandBot,CockyBot,RandBot,67,20,2,False,None,N/A,0,0,False,N/A,N/A,N/A,20951
952,CockyBot beat RandBot,CockyBot,RandBot,74,39,2,True,RandBot,39,0,0,False,N/A,N/A,N/A,20952
953,RandBot beat CockyBot,RandBot,CockyBot,74,32,2,False,None,N/A,0,0,False,N/A,N/A,N/A,20953
954,CockyBot beat RandBot,CockyBot,RandBot,78,8,2,False,None,N/A,0,0,False,N/A,N/A,N/A,20954
955,CockyBot beat RandBot,CockyBot,RandBot,73,12,2,False,None,N/A,1,0,False,N/A,N/A,N/A,20955
956,CockyBot beat RandBot,CockyBot,RandBot,85,7,2,False,None,N/A,1,1,False,N/A,N/A,N/A,20956
957,CockyBot beat RandBot,CockyBot,RandBot,73,47,1,False,None,N/A,0,0,False,N/A,N/A,N/A,20957
958,CockyBot beat RandBot,CockyBot,RandBot,71,15,2,False,None,N/A,0,0,False,N/A,N/A,N/A,20958
959,CockyBot beat RandBot,CockyBot,RandBot,81,6,2,False,None,N/A,1,0,False,N/A,N/A,N/A,20959
960,CockyBot beat RandBot,CockyBot,RandBot,67,28,2,False,None,N/A,1,1,False,N/A,N/A,N/A,20960
961,CockyBot beat RandBot,CockyBot,RandBot,74,6,2,False,None,N/A,0,0,False,N/A,N/A,N/A,20961
962,CockyBot beat RandBot,CockyBot,RandBot,85,27,2,False,None,N/A,1,1,False,N/A,N/A,N/A,20962
963,CockyBot beat RandBot,CockyBot,RandBot,77,15,2,False,None,N/A,0,1,False,N/A,N/A,N/A,20963
964,CockyBot beat RandBot,CockyBot,RandBot,79,0,3,False,None,N/A,0,1,False,N/A,N/A,N/A,20964
965,CockyBot beat RandBot,CockyBot,RandBot,76,19,2,False,None,N/A,0,0,False,N/A,N/A,N/A,20965
966,CockyBot beat RandBot,CockyBot,RandBot,68,35,1,False,None,N/A,0,0,False,N/A,N/A,N/A,20966
967,CockyBot beat RandBot,CockyBot,RandBot,68,52,1,False,None,N/A,0,0,False,N/A,N/A,N/A,20967
968,CockyBot beat RandBot,CockyBot,RandBot,81,27,2,False,None,N/A,0,1,False,N/A,N/A,N/A,20968
969,RandBot beat CockyBot,RandBot,CockyBot,62,58,1,False,None,N/A,0,1,False,N/A,N/A,N/A,20969
970,RandBot beat CockyBot,RandBot,CockyBot,76,38,1,False,None,N/A,0,0,False,N/A,N/A,N/A,20970
971,RandBot beat CockyBot,RandBot,CockyBot,45,48,2,True,RandBot,18,0,0,False,N/A,N/A,N/A,20971
972,RandBot beat CockyBot,RandBot,CockyBot,74,54,1,False,None,N/A,0,1,False,N/A,N/A,N/A,20972
973,CockyBot beat RandBot,CockyBot,RandBot,66,19,2,False,None,N/A,0,0,False,N/A,N/A,N/A,20973
974,CockyBot beat RandBot,CockyBot,RandBot,96,20,2,False,None,N/A,2,0,False,N/A,N/A,N/A,20974
975,CockyBot beat RandBot,CockyBot,RandBot,67,13,2,False,None,N/A,0,0,False,N/A,N/A,N/A,20975
976,RandBot beat CockyBot,RandBot,CockyBot,55,27,3,True,RandBot,5,0,0,False,N/A,N/A,N/A,20976
977,RandBot beat CockyBot,RandBot,CockyBot,69,51,1,False,None,N/A,0,0,False,N/A,N/A,N/A,20977
978,CockyBot beat RandBot,CockyBot,RandBot,78,13,2,False,None,N/A,0,1,False,N/A,N/A,N/A,20978
979,CockyBot beat RandBot,CockyBot,RandBot,49,33,3,True,RandBot,4,0,0,False,N/A,N/A,N/A,20979
980,CockyBot beat RandBot,CockyBot,RandBot,84,10,2,False,None,N/A,1,0,False,N/A,N/A,N/A,20980
981,CockyBot beat RandBot,CockyBot,RandBot,68,11,2,False,None,N/A,0,0,False,N/A,N/A,N/A,20981
982,CockyBot beat RandBot,CockyBot,RandBot,68,20,2,False,None,N/A,0,0,False,N/A,N/A,N/A,20982
983,CockyBot beat RandBot,CockyBot,RandBot,66,27,2,False,None,N/A,1,0,False,N/A,N/A,N/A,20983
984,CockyBot beat RandBot,CockyBot,RandBot,80,14,2,False,None,N/A,1,1,False,N/A,N/A,N/A,20984
985,CockyBot beat RandBot,CockyBot,RandBot,66,46,1,False,None,N/A,0,0,False,N/A,N/A,N/A,20985
986,CockyBot beat RandBot,CockyBot,RandBot,73,5,2,False,None,N/A,1,0,False,N/A,N/A,N/A,20986
987,CockyBot beat RandBot,CockyBot,RandBot,67,0,3,False,None,N/A,1,1,False,N/A,N/A,N/A,20987
988,CockyBot beat RandBot,CockyBot,RandBot,72,13,2,False,None,N/A,0,1,False,N/A,N/A,N/A,20988
989,CockyBot beat RandBot,CockyBot,RandBot,72,23,2,False,None,N/A,0,0,False,N/A,N/A,N/A,20989
990,RandBot beat CockyBot,RandBot,CockyBot,67,40,1,False,None,N/A,0,0,False,N/A,N/A,N/A,20990
991,CockyBot beat RandBot,CockyBot,RandBot,30,14,3,True,RandBot,0,0,0,False,N/A,N/A,N/A,20991
992,CockyBot beat RandBot,CockyBot,RandBot,89,14,2,False,None,N/A,2,1,False,N/A,N/A,N/A,20992
993,CockyBot beat RandBot,CockyBot,RandBot,80,20,2,True,RandBot,7,0,0,False,N/A,N/A,N/A,20993
994,CockyBot beat RandBot,CockyBot,RandBot,79,27,2,False,None,N/A,0,1,False,N/A,N/A,N/A,20994
995,CockyBot beat RandBot,CockyBot,RandBot,27,41,3,True,RandBot,6,0,0,False,N/A,N/A,N/A,20995
996,RandBot beat CockyBot,RandBot,CockyBot,78,41,1,False,None,N/A,1,0,False,N/A,N/A,N/A,20996
997,CockyBot beat RandBot,CockyBot,RandBot,47,6,3,True,RandBot,6,0,0,False,N/A,N/A,N/A,20997
998,RandBot beat CockyBot,RandBot,CockyBot,60,41,2,True,RandBot,5,1,0,False,N/A,N/A,N/A,20998
999,RandBot beat CockyBot,RandBot,CockyBot,69,37,1,False,None,N/A,0,0,False,N/A,N/A,N/A,20999
